,subject,number,exam,title,CRN,time,seats,location,instructor,foundation,division,area,connection,textbook,special_info,hidden_days
461,THEA,"ClassNumber(num='THEA-004 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=004&crn_in=10223&seq_numb_in=A')","ClassExam(letter='', link='')",Audition for Advanced Acting,10223,['M W 12:30 PM - 1:50 PM'],"SeatInfo(max='Max Enroll: 999', taken='Seats Taken: 10', avail='Seats Avail: 989', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Fox, David M.', link='https://wheatoncollege.edu/academics/faculty-directory/david-m-fox/')]",,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=004&section-1=A,,Monday Wednesday 12:30  - 1:50 
462,THEA,"ClassNumber(num='THEA-009 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=009&crn_in=10216&seq_numb_in=A')","ClassExam(letter='', link='')",Interview for Stagecraft,10216,['M W 12:30 PM - 1:50 PM'],"SeatInfo(max='Max Enroll: 999', taken='Seats Taken: 5', avail='Seats Avail: 994', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='McNamee, Colin C.', link='https://wheatoncollege.edu/academics/faculty-directory/')]",,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=009&section-1=A,,Monday Wednesday 12:30  - 1:50 
463,THEA,"ClassNumber(num='THEA-011 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=011&crn_in=10212&seq_numb_in=A')","ClassExam(letter='', link='')",Audition for Jazz Dance,10212,['T R 2:00 PM - 3:20 PM'],"SeatInfo(max='Max Enroll: 999', taken='Seats Taken: 6', avail='Seats Avail: 993', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Mrozowski, Cheryl', link='https://wheatoncollege.edu/academics/faculty-directory/Cheryl-Mrozowski/')]",,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=011&section-1=A,,Tuesday Thursday 2:00  - 3:20 
464,THEA,"ClassNumber(num='THEA-012 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=012&crn_in=10214&seq_numb_in=A')","ClassExam(letter='', link='')",Audition for Ballet,10214,['M W 2:00 PM - 3:20 PM'],"SeatInfo(max='Max Enroll: 999', taken='Seats Taken: 9', avail='Seats Avail: 990', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Mrozowski, Cheryl', link='https://wheatoncollege.edu/academics/faculty-directory/Cheryl-Mrozowski/')]",,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=012&section-1=A,,Monday Wednesday 2:00  - 3:20 
465,THEA,"ClassNumber(num='THEA-016 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=016&crn_in=10507&seq_numb_in=A')","ClassExam(letter='', link='')",Interview Costume Construction,10507,['T R 2:00 PM - 3:20 PM'],"SeatInfo(max='Max Enroll: 999', taken='Seats Taken: 8', avail='Seats Avail: 991', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name=""O'Dell, Clinton E."", link='https://wheatoncollege.edu/academics/faculty-directory/clinton-odell/')]",,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=016&section-1=A,,Tuesday Thursday 2:00  - 3:20 
466,THEA,"ClassNumber(num='THEA-018 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=018&crn_in=10225&seq_numb_in=A')","ClassExam(letter='', link='')",Interview for Aud Techniques,10225,['T R 2:00 PM - 3:20 PM'],"SeatInfo(max='Max Enroll: 999', taken='Seats Taken: 8', avail='Seats Avail: 991', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Daniels, Stephanie B.', link='https://wheatoncollege.edu/academics/faculty-directory/Stephanie-Daniels/')]",,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=018&section-1=A,,Tuesday Thursday 2:00  - 3:20 
467,THEA,"ClassNumber(num='THEA-020 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=020&crn_in=10207&seq_numb_in=A')","ClassExam(letter='J', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J&course=THEA-020 A&term_code=201910&term_desc=Fall 2018&crn=10207')",Rehearsal and Production,10207,['TBA'],"SeatInfo(max='Max Enroll: 999', taken='Seats Taken: 0', avail='Seats Avail: 999', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Fox, David M.', link='https://wheatoncollege.edu/academics/faculty-directory/david-m-fox/')]",,,ARCA,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=020&section-1=A,Limited to four semesters and a total of two credits. Audition required and Permission of Instructor. (.50 credit). ,
468,THEA,"ClassNumber(num='THEA-101 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=101&crn_in=10208&seq_numb_in=A')","ClassExam(letter='L', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=L&course=THEA-101 A&term_code=201910&term_desc=Fall 2018&crn=10208')",Beginning Acting,10208,['M W 3:30 PM - 4:50 PM'],"SeatInfo(max='Max Enroll: 16', taken='Seats Taken: 0', avail='Seats Avail: 16', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Fox, David M.', link='https://wheatoncollege.edu/academics/faculty-directory/david-m-fox/')]",,DVAH,ARCA,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=101&section-1=A,Register under Interview Course THEA 001.  Interview required first day of class.  Limited to 16. ,Monday Wednesday 3:30  - 4:50 
469,THEA,"ClassNumber(num='THEA-110 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=110&crn_in=10211&seq_numb_in=A')","ClassExam(letter='O', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=O&course=THEA-110 A&term_code=201910&term_desc=Fall 2018&crn=10211')",Jazz Dance,10211,['T R 2:00 PM - 3:20 PM'],"SeatInfo(max='Max Enroll: 16', taken='Seats Taken: 0', avail='Seats Avail: 16', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Mrozowski, Cheryl', link='https://wheatoncollege.edu/academics/faculty-directory/Cheryl-Mrozowski/')]",,DVAH,ARCA,"[ClassConx(num='2001', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CONX&crse_numb_in=20001&crn_in=&seq_numb_in=')]",https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=110&section-1=A,Register under Audition Course THEA 011.  Limited to 16. ,Tuesday Thursday 2:00  - 3:20 
470,THEA,"ClassNumber(num='THEA-140 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=140&crn_in=10213&seq_numb_in=A')","ClassExam(letter='K', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K&course=THEA-140 A&term_code=201910&term_desc=Fall 2018&crn=10213')",Ballet,10213,['M W 2:00 PM - 3:20 PM'],"SeatInfo(max='Max Enroll: 16', taken='Seats Taken: 0', avail='Seats Avail: 16', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Mrozowski, Cheryl', link='https://wheatoncollege.edu/academics/faculty-directory/Cheryl-Mrozowski/')]",,DVAH,ARCA,"[ClassConx(num='2001', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CONX&crse_numb_in=20001&crn_in=&seq_numb_in=')]",https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=140&section-1=A,Register under Audition Course THEA 012. Limited to 16. ,Monday Wednesday 2:00  - 3:20 
471,THEA,"ClassNumber(num='THEA-205 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=205&crn_in=10215&seq_numb_in=A')","ClassExam(letter='H', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=H&course=THEA-205 A&term_code=201910&term_desc=Fall 2018&crn=10215')",Stagecraft,10215,['M W 12:30 PM - 1:50 PM'],"SeatInfo(max='Max Enroll: 10', taken='Seats Taken: 0', avail='Seats Avail: 10', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='McNamee, Colin C.', link='https://wheatoncollege.edu/academics/faculty-directory/')]",,DVAH,ARCA,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=205&section-1=A,Register under Interview Course THEA 009. Limited to 10. ,Monday Wednesday 12:30  - 1:50 
472,THEA,"ClassNumber(num='THEA-250 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=250&crn_in=10506&seq_numb_in=A')","ClassExam(letter='O', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=O&course=THEA-250 A&term_code=201910&term_desc=Fall 2018&crn=10506')",Costume Construction,10506,['T R 2:00 PM - 3:20 PM'],"SeatInfo(max='Max Enroll: 9', taken='Seats Taken: 0', avail='Seats Avail: 9', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name=""O'Dell, Clinton E."", link='https://wheatoncollege.edu/academics/faculty-directory/clinton-odell/')]",,DVAH,ARCA,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=250&section-1=A,Register under THEA 016. Audition required first day of class. Permission of Instructor. This course has an additional time to be determined by the instructor. Limited to 9. ,Tuesday Thursday 2:00  - 3:20 
473,THEA,"ClassNumber(num='THEA-275 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=275&crn_in=10219&seq_numb_in=A')","ClassExam(letter='M', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=M&course=THEA-275 A&term_code=201910&term_desc=Fall 2018&crn=10219')",History of Western Theatre,10219,['T R 9:30 AM - 10:50 AM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 15', avail='Seats Avail: 5', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Madden, Jennifer A.', link='https://wheatoncollege.edu/academics/faculty-directory/Jennifer-Madden/')]",,DVAH,ARHM,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=275&section-1=A,Limited to 20. ,Tuesday Thursday 9:30  - 10:50 
474,THEA,"ClassNumber(num='THEA-298 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=298&crn_in=10224&seq_numb_in=A01')","ClassExam(letter='O', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=O&course=THEA-298 A01&term_code=201910&term_desc=Fall 2018&crn=10224')",Audition Techniques,10224,['T R 2:00 PM - 3:20 PM'],"SeatInfo(max='Max Enroll: 999', taken='Seats Taken: 0', avail='Seats Avail: 999', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Daniels, Stephanie B.', link='https://wheatoncollege.edu/academics/faculty-directory/Stephanie-Daniels/')]",,DVAH,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=298&section-1=A01,Register under review course THEA 018. ,Tuesday Thursday 2:00  - 3:20 
475,THEA,"ClassNumber(num='THEA-320 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=320&crn_in=10220&seq_numb_in=A')","ClassExam(letter='J', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J&course=THEA-320 A&term_code=201910&term_desc=Fall 2018&crn=10220')",Dance Company,10220,['M T W R 5:00 PM - 7:00 PM'],"SeatInfo(max='Max Enroll: 999', taken='Seats Taken: 0', avail='Seats Avail: 999', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Mrozowski, Cheryl', link='https://wheatoncollege.edu/academics/faculty-directory/Cheryl-Mrozowski/')]",,DVAH,ARCA,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=320&section-1=A,Register under Audition Course THEA 003. Audition required. Permission of Instructor.  Limited to four semesters and a total of two total credits. (.50 credits per semester) ,Monday Tuesday Wednesday Thursday 5:00  - 7:00 
476,THEA,"ClassNumber(num='THEA-351 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=THEA&crse_numb_in=351&crn_in=10222&seq_numb_in=A')","ClassExam(letter='H', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=H&course=THEA-351 A&term_code=201910&term_desc=Fall 2018&crn=10222')",Advanced Acting,10222,['M W 12:30 PM - 1:50 PM'],"SeatInfo(max='Max Enroll: 12', taken='Seats Taken: 0', avail='Seats Avail: 12', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Fox, David M.', link='https://wheatoncollege.edu/academics/faculty-directory/david-m-fox/')]",,DVAH,ARCA,"[ClassConx(num='2046', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CONX&crse_numb_in=20046&crn_in=&seq_numb_in=')]",https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=THEA&course-1=351&section-1=A,Register under Audition Course THEA 004. Prerequisites: THEA 101 and THEA 211. Audition required on first day of class. Limited to 12. ,Monday Wednesday 12:30  - 1:50 
477,WGS,"ClassNumber(num='WGS-101 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=WGS&crse_numb_in=101&crn_in=10303&seq_numb_in=A')","ClassExam(letter='M', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=M&course=WGS-101 A&term_code=201910&term_desc=Fall 2018&crn=10303')",Intro to Women's Studies,10303,['T R 9:30 AM - 10:50 AM'],"SeatInfo(max='Max Enroll: 45', taken='Seats Taken: 37', avail='Seats Avail: 8', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Miller, Kimberly A.', link='https://wheatoncollege.edu/academics/faculty-directory/kim-miller/')]",,DVSS,ARSS,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=WGS&course-1=101&section-1=A,Limited to 35. ,Tuesday Thursday 9:30  - 10:50 
478,WGS,"ClassNumber(num='WGS-228 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=WGS&crse_numb_in=228&crn_in=10304&seq_numb_in=A')","ClassExam(letter='N', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=N&course=WGS-228 A&term_code=201910&term_desc=Fall 2018&crn=10304')",Transnational Feminism,10304,['T R 11:00 AM - 12:20 PM'],"SeatInfo(max='Max Enroll: 999', taken='Seats Taken: 16', avail='Seats Avail: 983', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Dorzweiler, Nick', link='https://wheatoncollege.edu/academics/faculty-directory/nicholas-dorzweiler/')]",BW,DVSS,ARSS,"[ClassConx(num='2091', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CONX&crse_numb_in=20091&crn_in=&seq_numb_in=')]",https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=WGS&course-1=228&section-1=A,Prerequisite: One WMST course. ,Tuesday Thursday 11:00  - 12:20 
479,WGS,"ClassNumber(num='WGS-234 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=WGS&crse_numb_in=234&crn_in=10245&seq_numb_in=A')","ClassExam(letter='H', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=H&course=WGS-234 A&term_code=201910&term_desc=Fall 2018&crn=10245')","U.S. Women, 1790-1890",10245,['M W 12:30 PM - 1:50 PM'],"SeatInfo(max='Max Enroll: 0', taken='Seats Taken: 0', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Tomasek, Kathryn A.', link='https://wheatoncollege.edu/academics/faculty-directory/Kathryn-Tomasek/')]",,DVAH,ARHS,"[ClassConx(num='2305', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CONX&crse_numb_in=23005&crn_in=&seq_numb_in=')]",https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=WGS&course-1=234&section-1=A,Register under HIST 233. Limited to 45. ,Monday Wednesday 12:30  - 1:50 
480,WGS,"ClassNumber(num='WGS-236 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=WGS&crse_numb_in=236&crn_in=10233&seq_numb_in=A')","ClassExam(letter='M', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=M&course=WGS-236 A&term_code=201910&term_desc=Fall 2018&crn=10233')",Human Sexuality,10233,['T R 9:30 AM - 10:50 AM'],"SeatInfo(max='Max Enroll: 0', taken='Seats Taken: 0', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Liebling, Linette G.', link='https://wheatoncollege.edu/academics/faculty-directory/linette-g-liebling/')]",,DVSS,ARSS,"[ClassConx(num='2306', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CONX&crse_numb_in=23006&crn_in=&seq_numb_in=')]",https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=WGS&course-1=236&section-1=A,Register under PSY 235. Limited to 36. ,Tuesday Thursday 9:30  - 10:50 
481,WGS,"ClassNumber(num='WGS-240 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=WGS&crse_numb_in=240&crn_in=10504&seq_numb_in=A')","ClassExam(letter='D', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=D&course=WGS-240 A&term_code=201910&term_desc=Fall 2018&crn=10504')","Gender, Genre and Poetry",10504,['M W F 11:30 AM - 12:20 PM'],"SeatInfo(max='Max Enroll: 0', taken='Seats Taken: 0', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Shaw, Kent', link='https://wheatoncollege.edu/academics/faculty-directory/Kent-Shaw/')]",,DVAH,ARHM,"[ClassConx(num='2304', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CONX&crse_numb_in=23004&crn_in=&seq_numb_in=')]",https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=WGS&course-1=240&section-1=A,Register under ENG 240. Limited to 35. ,Monday Wednesday Friday 11:30  - 12:20 
482,WGS,"ClassNumber(num='WGS-272 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=WGS&crse_numb_in=272&crn_in=10382&seq_numb_in=A')","ClassExam(letter='B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=B&course=WGS-272 A&term_code=201910&term_desc=Fall 2018&crn=10382')",Romancing the Novel,10382,['M W F 9:30 AM - 10:20 AM'],"SeatInfo(max='Max Enroll: 0', taken='Seats Taken: 0', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Clark, Beverly L.', link='https://wheatoncollege.edu/academics/faculty-directory/beverly-lyon-clark/')]",,DVAH,ARHM,"[ClassConx(num='2306', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CONX&crse_numb_in=23006&crn_in=&seq_numb_in=')]",https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=WGS&course-1=272&section-1=A,Register under ENG 272. Prerequisite: ENG 101 or AP English credit. Limited to 35. ,Monday Wednesday Friday 9:30  - 10:20 
